Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Precision,Recall,F1,Prevalence,Detection Rate,Detection Prevalence,Balanced Accuracy,iteration,fold,Accuracy,group
0.4,0.6538461538461539,0.25,0.7906976744186046,0.25,0.4,0.3076923076923077,0.22388059701492538,0.08955223880597014,0.3582089552238806,0.5269230769230769,6,3,0.5970149253731344,1
0.5777777777777777,0.4606741573033708,0.3513513513513513,0.6833333333333333,0.35135135135135137,0.5777777777777777,0.43697478991596644,0.3358208955223881,0.19402985074626866,0.5522388059701493,0.5192259675405743,6,3,0.5,2
0.22641509433962265,0.9488372093023256,0.5217391304347827,0.8326530612244899,0.5217391304347826,0.22641509433962265,0.3157894736842105,0.19776119402985073,0.04477611940298507,0.08582089552238806,0.5876261518209741,6,3,0.8059701492537314,3
0,0.99609375,0,0.9550561797752809,0,0,NA,0.04477611940298507,0,0.0037313432835820895,0.498046875,6,3,0.9514925373134329,4
0,1,NA,0.9850746268656716,NA,0,NA,0.014925373134328358,0,0,0.5,6,3,0.9850746268656716,5
0,1,NA,0.8446969696969697,NA,0,NA,0.1553030303030303,0,0,0.5,6,4,0.8446969696969697,0
0.4666666666666667,0.6568627450980392,0.2857142857142857,0.8072289156626506,0.2857142857142857,0.4666666666666667,0.35443037974683544,0.22727272727272727,0.10606060606060606,0.3712121212121212,0.5617647058823529,6,4,0.6136363636363636,1
0.59,0.4573170731707317,0.3986486486486486,0.646551724137931,0.39864864864864863,0.59,0.47580645161290325,0.3787878787878788,0.22348484848484848,0.5606060606060606,0.5236585365853659,6,4,0.5075757575757576,2
0.14893617021276595,0.9493087557603687,0.38888888888888884,0.8373983739837398,0.3888888888888889,0.14893617021276595,0.21538461538461537,0.17803030303030304,0.026515151515151516,0.06818181818181818,0.5491224629865673,6,4,0.8068181818181819,3
0,1,NA,0.9507575757575758,NA,0,NA,0.04924242424242424,0,0,0.5,6,4,0.9507575757575758,4
0,1,NA,0.9886363636363636,NA,0,NA,0.011363636363636364,0,0,0.5,6,4,0.9886363636363636,5
0,1,NA,0.8505747126436781,NA,0,NA,0.14942528735632185,0,0,0.5,6,5,0.8505747126436781,0
0.41935483870967744,0.6733668341708543,0.2857142857142858,0.7882352941176471,0.2857142857142857,0.41935483870967744,0.33986928104575165,0.23754789272030652,0.09961685823754789,0.3486590038314176,0.5463608364402659,6,5,0.6130268199233717,1
0.6021505376344086,0.4523809523809524,0.3783783783783784,0.672566371681416,0.3783783783783784,0.6021505376344086,0.46473029045643155,0.3563218390804598,0.21455938697318008,0.5670498084291188,0.5272657450076805,6,5,0.5057471264367817,2
0.17307692307692307,0.9425837320574163,0.4285714285714287,0.8208333333333334,0.42857142857142855,0.17307692307692307,0.24657534246575344,0.19923371647509577,0.034482758620689655,0.08045977011494253,0.5578303275671697,6,5,0.789272030651341,3
0,0.9959839357429718,0,0.9538461538461539,0,0,NA,0.04597701149425287,0,0.0038314176245210726,0.4979919678714859,6,5,0.9501915708812261,4
0,1,NA,0.9885057471264368,NA,0,NA,0.011494252873563218,0,0,0.5,6,5,0.9885057471264368,5
0,1,NA,0.8321678321678322,NA,0,NA,0.16783216783216784,0,0,0.5,7,1,0.8321678321678322,0
0.3880597014925373,0.680365296803653,0.27083333333333337,0.7842105263157895,0.2708333333333333,0.3880597014925373,0.31901840490797545,0.23426573426573427,0.09090909090909091,0.3356643356643357,0.5342124991480952,7,1,0.6118881118881119,1
0.6470588235294118,0.45652173913043476,0.3975903614457832,0.7,0.39759036144578314,0.6470588235294118,0.49253731343283585,0.35664335664335667,0.23076923076923078,0.5804195804195804,0.5517902813299232,7,1,0.5244755244755245,2
0.22641509433962265,0.9484978540772532,0.4999999999999998,0.8435114503816794,0.5,0.22641509433962265,0.31168831168831174,0.1853146853146853,0.04195804195804196,0.08391608391608392,0.5874564742084379,7,1,0.8146853146853147,3
0,1,NA,0.958041958041958,NA,0,NA,0.04195804195804196,0,0,0.5,7,1,0.958041958041958,4
0,1,NA,0.986013986013986,NA,0,NA,0.013986013986013986,0,0,0.5,7,1,0.986013986013986,5
0,1,NA,0.8549019607843137,NA,0,NA,0.1450980392156863,0,0,0.5,7,2,0.8549019607843137,0
0.34545454545454546,0.71,0.24675324675324672,0.797752808988764,0.24675324675324675,0.34545454545454546,0.2878787878787879,0.21568627450980393,0.07450980392156863,0.30196078431372547,0.5277272727272727,7,2,0.6313725490196077,1
0.6808510638297872,0.39751552795031053,0.3975155279503106,0.6808510638297872,0.39751552795031053,0.6808510638297872,0.5019607843137255,0.3686274509803922,0.25098039215686274,0.6313725490196078,0.5391832958900489,7,2,0.5019607843137255,2
0.10909090909090909,0.945,0.35294117647058804,0.7941176470588235,0.35294117647058826,0.10909090909090909,0.16666666666666669,0.21568627450980393,0.023529411764705882,0.06666666666666667,0.5270454545454545,7,2,0.7647058823529411,3
0,1,NA,0.9568627450980393,NA,0,NA,0.043137254901960784,0,0,0.5,7,2,0.9568627450980393,4
0,1,NA,0.9882352941176471,NA,0,NA,0.011764705882352941,0,0,0.5,7,2,0.9882352941176471,5
0,1,NA,0.8333333333333334,NA,0,NA,0.16666666666666666,0,0,0.5,7,3,0.8333333333333334,0
0.3787878787878788,0.6714285714285714,0.2659574468085106,0.7747252747252747,0.26595744680851063,0.3787878787878788,0.3125,0.2391304347826087,0.09057971014492754,0.34057971014492755,0.5251082251082251,7,3,0.6014492753623187,1
0.6288659793814433,0.43575418994413406,0.3765432098765432,0.6842105263157895,0.3765432098765432,0.6288659793814433,0.4710424710424711,0.35144927536231885,0.2210144927536232,0.5869565217391305,0.5323100846627886,7,3,0.5036231884057971,2
0.17307692307692307,0.9508928571428571,0.44999999999999973,0.83203125,0.45,0.17307692307692307,0.25,0.18840579710144928,0.03260869565217391,0.07246376811594203,0.5619848901098901,7,3,0.8043478260869565,3
0,1,NA,0.9565217391304348,NA,0,NA,0.043478260869565216,0,0,0.5,7,3,0.9565217391304348,4
0,1,NA,0.9891304347826086,NA,0,NA,0.010869565217391304,0,0,0.5,7,3,0.9891304347826086,5
0,1,NA,0.8282442748091603,NA,0,NA,0.1717557251908397,0,0,0.5,7,4,0.8282442748091603,0
0.4307692307692308,0.6751269035532995,0.3043478260869566,0.7823529411764707,0.30434782608695654,0.4307692307692308,0.356687898089172,0.2480916030534351,0.10687022900763359,0.3511450381679389,0.5529480671612652,7,4,0.6145038167938932,1
0.6666666666666666,0.47928994082840237,0.41333333333333333,0.7232142857142857,0.41333333333333333,0.6666666666666666,0.5102880658436214,0.3549618320610687,0.2366412213740458,0.5725190839694656,0.5729783037475344,7,4,0.5458015267175572,2
0.2,0.9493087557603687,0.45,0.8512396694214875,0.45,0.2,0.27692307692307694,0.1717557251908397,0.03435114503816794,0.07633587786259542,0.5746543778801844,7,4,0.8206106870229007,3
0,1,NA,0.9580152671755725,NA,0,NA,0.04198473282442748,0,0,0.5,7,4,0.9580152671755725,4
0,1,NA,0.9885496183206107,NA,0,NA,0.011450381679389313,0,0,0.5,7,4,0.9885496183206107,5
0,1,NA,0.8241758241758241,NA,0,NA,0.17582417582417584,0,0,0.5,7,5,0.8241758241758241,0
0.4727272727272727,0.6926605504587156,0.27956989247311825,0.8388888888888888,0.27956989247311825,0.4727272727272727,0.35135135135135137,0.20146520146520147,0.09523809523809523,0.34065934065934067,0.5826939115929941,7,5,0.6483516483516484,1
0.6428571428571429,0.46285714285714286,0.40127388535031855,0.6982758620689655,0.4012738853503185,0.6428571428571429,0.4941176470588236,0.358974358974359,0.23076923076923078,0.575091575091575,0.5528571428571429,7,5,0.5274725274725274,2
0.21818181818181817,0.9495412844036697,0.5217391304347824,0.828,0.5217391304347826,0.21818181818181817,0.3076923076923077,0.20146520146520147,0.04395604395604396,0.08424908424908426,0.583861551292744,7,5,0.8021978021978021,3
0,1,NA,0.9487179487179487,NA,0,NA,0.05128205128205128,0,0,0.5,7,5,0.9487179487179487,4
0,1,NA,0.989010989010989,NA,0,NA,0.01098901098901099,0,0,0.5,7,5,0.989010989010989,5
0,1,NA,0.8254545454545454,NA,0,NA,0.17454545454545456,0,0,0.5,8,1,0.8254545454545454,0
0.3548387096774194,0.6572769953051644,0.23157894736842108,0.7777777777777779,0.23157894736842105,0.3548387096774194,0.28025477707006374,0.22545454545454546,0.08,0.34545454545454546,0.5060578524912919,8,1,0.5890909090909091,1
0.6444444444444445,0.4540540540540541,0.36477987421383656,0.7241379310344829,0.36477987421383645,0.6444444444444445,0.465863453815261,0.32727272727272727,0.2109090909090909,0.5781818181818181,0.5492492492492493,8,1,0.5163636363636364,2
0.1206896551724138,0.9354838709677419,0.33333333333333315,0.7992125984251969,0.3333333333333333,0.1206896551724138,0.17721518987341772,0.2109090909090909,0.025454545454545455,0.07636363636363637,0.5280867630700778,8,1,0.7636363636363637,3
0,1,NA,0.9527272727272728,NA,0,NA,0.04727272727272727,0,0,0.5,8,1,0.9527272727272728,4
0,1,NA,0.9854545454545455,NA,0,NA,0.014545454545454545,0,0,0.5,8,1,0.9854545454545455,5
0,1,NA,0.8299595141700404,NA,0,NA,0.1700404858299595,0,0,0.5,8,2,0.8299595141700404,0
0.421875,0.6721311475409836,0.3103448275862069,0.7687499999999999,0.3103448275862069,0.421875,0.35761589403973515,0.2591093117408907,0.10931174089068826,0.3522267206477733,0.5470030737704918,8,2,0.6072874493927125,1
0.6551724137931034,0.46875,0.4014084507042253,0.7142857142857142,0.4014084507042254,0.6551724137931034,0.49781659388646293,0.3522267206477733,0.23076923076923078,0.5748987854251012,0.5619612068965517,8,2,0.534412955465587,2
0.14634146341463414,0.941747572815534,0.3333333333333334,0.8471615720524017,0.3333333333333333,0.14634146341463414,0.2033898305084746,0.1659919028340081,0.024291497975708502,0.0728744939271255,0.544044518115084,8,2,0.8097165991902834,3
0,1,NA,0.9635627530364372,NA,0,NA,0.03643724696356275,0,0,0.5,8,2,0.9635627530364372,4
0,1,NA,0.9838056680161943,NA,0,NA,0.016194331983805668,0,0,0.5,8,2,0.9838056680161943,5
0,1,NA,0.843065693430657,NA,0,NA,0.15693430656934307,0,0,0.5,8,3,0.843065693430657,0
0.423728813559322,0.6790697674418604,0.2659574468085106,0.8111111111111111,0.26595744680851063,0.423728813559322,0.32679738562091504,0.21532846715328466,0.09124087591240876,0.34306569343065696,0.5513992905005912,8,3,0.6240875912408759,1
0.66,0.46551724137931033,0.41509433962264153,0.7043478260869565,0.41509433962264153,0.66,0.5096525096525097,0.36496350364963503,0.24087591240875914,0.5802919708029197,0.5627586206896552,8,3,0.5364963503649635,2
0.10714285714285714,0.9311926605504587,0.2857142857142856,0.8023715415019763,0.2857142857142857,0.10714285714285714,0.1558441558441558,0.20437956204379562,0.021897810218978103,0.07664233576642336,0.5191677588466579,8,3,0.7627737226277372,3
0,1,NA,0.9525547445255474,NA,0,NA,0.04744525547445255,0,0,0.5,8,3,0.9525547445255474,4
0,1,NA,0.9890510948905109,NA,0,NA,0.010948905109489052,0,0,0.5,8,3,0.9890510948905109,5
0,1,NA,0.825,NA,0,NA,0.175,0,0,0.5,8,4,0.825,0
0.3898305084745763,0.6470588235294118,0.22772277227722776,0.7988826815642458,0.22772277227722773,0.3898305084745763,0.28750000000000003,0.21071428571428572,0.08214285714285714,0.3607142857142857,0.518444666001994,8,4,0.5928571428571429,1
0.63,0.48333333333333334,0.4038461538461539,0.7016129032258064,0.40384615384615385,0.63,0.4921875,0.35714285714285715,0.225,0.5571428571428572,0.5566666666666666,8,4,0.5357142857142857,2
0.14035087719298245,0.9327354260089686,0.3478260869565218,0.8093385214007782,0.34782608695652173,0.14035087719298245,0.19999999999999998,0.20357142857142857,0.02857142857142857,0.08214285714285714,0.5365431516009755,8,4,0.7714285714285715,3
0,1,NA,0.95,NA,0,NA,0.05,0,0,0.5,8,4,0.95,4
0,1,NA,0.9964285714285714,NA,0,NA,0.0035714285714285713,0,0,0.5,8,4,0.9964285714285714,5
0,1,NA,0.8478260869565217,NA,0,NA,0.15217391304347827,0,0,0.5,8,5,0.8478260869565217,0
0.421875,0.660377358490566,0.27272727272727276,0.7909604519774011,0.2727272727272727,0.421875,0.3312883435582822,0.2318840579710145,0.09782608695652174,0.358695652173913,0.5411261792452831,8,5,0.6050724637681159,1
0.6355140186915887,0.47928994082840237,0.4358974358974358,0.675,0.4358974358974359,0.6355140186915887,0.5171102661596959,0.38768115942028986,0.2463768115942029,0.5652173913043478,0.5574019797599956,8,5,0.5398550724637681,2
0.10416666666666667,0.9298245614035088,0.23809523809523814,0.8313725490196078,0.23809523809523808,0.10416666666666667,0.14492753623188404,0.17391304347826086,0.018115942028985508,0.07608695652173914,0.5169956140350878,8,5,0.786231884057971,3
0,1,NA,0.9601449275362319,NA,0,NA,0.03985507246376811,0,0,0.5,8,5,0.9601449275362319,4
0,1,NA,0.9855072463768116,NA,0,NA,0.014492753623188406,0,0,0.5,8,5,0.9855072463768116,5
0,1,NA,0.8339622641509434,NA,0,NA,0.1660377358490566,0,0,0.5,9,1,0.8339622641509434,0
0.45,0.6780487804878049,0.2903225806451613,0.808139534883721,0.2903225806451613,0.45,0.3529411764705882,0.22641509433962265,0.1018867924528302,0.35094339622641507,0.5640243902439025,9,1,0.6264150943396227,1
0.6632653061224489,0.47305389221556887,0.42483660130718953,0.7053571428571429,0.42483660130718953,0.6632653061224489,0.5179282868525896,0.36981132075471695,0.24528301886792453,0.5773584905660377,0.5681595991690089,9,1,0.5433962264150943,2
0.14285714285714285,0.9583333333333334,0.43750000000000017,0.8313253012048193,0.4375,0.14285714285714285,0.2153846153846154,0.18490566037735848,0.026415094339622643,0.06037735849056604,0.5505952380952381,9,1,0.8075471698113208,3
0,0.9881889763779528,0,0.9580152671755725,0,0,NA,0.04150943396226415,0,0.011320754716981131,0.4940944881889764,9,1,0.9471698113207547,4
0,1,NA,0.9886792452830189,NA,0,NA,0.011320754716981131,0,0,0.5,9,1,0.9886792452830189,5
0,1,NA,0.8539325842696629,NA,0,NA,0.14606741573033707,0,0,0.5,9,2,0.8539325842696629,0
0.41935483870967744,0.697560975609756,0.2954545454545454,0.7988826815642458,0.29545454545454547,0.41935483870967744,0.3466666666666667,0.23220973782771537,0.09737827715355805,0.3295880149812734,0.5584579071597168,9,2,0.6329588014981273,1
0.6631578947368421,0.45348837209302323,0.4012738853503183,0.7090909090909091,0.4012738853503185,0.6631578947368421,0.5,0.35580524344569286,0.23595505617977527,0.5880149812734082,0.5583231334149327,9,2,0.5280898876404494,2
0.18181818181818182,0.9575471698113207,0.526315789473684,0.8185483870967742,0.5263157894736842,0.18181818181818182,0.2702702702702703,0.20599250936329588,0.03745318352059925,0.07116104868913857,0.5696826758147513,9,2,0.7977528089887639,3
0,0.9881889763779528,0,0.9507575757575758,0,0,NA,0.04868913857677903,0,0.011235955056179775,0.4940944881889764,9,2,0.9400749063670412,4
0,1,NA,0.9887640449438202,NA,0,NA,0.011235955056179775,0,0,0.5,9,2,0.9887640449438202,5
0,1,NA,0.8191881918819188,NA,0,NA,0.18081180811808117,0,0,0.5,9,3,0.8191881918819188,0
0.41935483870967744,0.6698564593301436,0.27368421052631586,0.7954545454545455,0.2736842105263158,0.41935483870967744,0.33121019108280253,0.22878228782287824,0.0959409594095941,0.3505535055350554,0.5446056490199105,9,3,0.6125461254612546,1
0.7052631578947368,0.48863636363636365,0.4267515923566879,0.7543859649122807,0.4267515923566879,0.7052631578947368,0.5317460317460317,0.3505535055350554,0.24723247232472326,0.5793357933579336,0.5969497607655503,9,3,0.5645756457564576,2
0.17647058823529413,0.9590909090909091,0.5000000000000001,0.83399209486166,0.5,0.17647058823529413,0.2608695652173913,0.1881918819188192,0.033210332103321034,0.06642066420664207,0.5677807486631016,9,3,0.8118081180811808,3
0,0.9961389961389961,0,0.9555555555555556,0,0,NA,0.04428044280442804,0,0.0036900369003690036,0.4980694980694981,9,3,0.952029520295203,4
0,1,NA,0.992619926199262,NA,0,NA,0.007380073800738007,0,0,0.5,9,3,0.992619926199262,5
0,1,NA,0.8377358490566038,NA,0,NA,0.16226415094339622,0,0,0.5,9,4,0.8377358490566038,0
0.4262295081967213,0.6666666666666666,0.276595744680851,0.7953216374269007,0.2765957446808511,0.4262295081967213,0.3354838709677419,0.23018867924528302,0.09811320754716982,0.35471698113207545,0.5464480874316939,9,4,0.6113207547169811,1
0.6428571428571429,0.47305389221556887,0.41721854304635764,0.6929824561403509,0.41721854304635764,0.6428571428571429,0.5060240963855422,0.36981132075471695,0.23773584905660378,0.569811320754717,0.5579555175363559,9,4,0.5358490566037737,2
0.16326530612244897,0.9537037037037037,0.4444444444444445,0.8340080971659919,0.4444444444444444,0.16326530612244897,0.23880597014925373,0.18490566037735848,0.03018867924528302,0.06792452830188679,0.5584845049130763,9,4,0.8075471698113208,3
0,0.9921568627450981,0,0.9619771863117871,0,0,NA,0.03773584905660377,0,0.007547169811320755,0.49607843137254903,9,4,0.9547169811320755,4
0,1,NA,0.9849056603773585,NA,0,NA,0.01509433962264151,0,0,0.5,9,4,0.9849056603773585,5
0,1,NA,0.8274647887323944,NA,0,NA,0.17253521126760563,0,0,0.5,9,5,0.8274647887323944,0
0.42857142857142855,0.6787330316742082,0.2755102040816327,0.8064516129032258,0.2755102040816326,0.42857142857142855,0.3354037267080745,0.22183098591549297,0.09507042253521127,0.34507042253521125,0.5536522301228184,9,5,0.6232394366197183,1
0.673469387755102,0.4838709677419355,0.40740740740740744,0.7377049180327868,0.4074074074074074,0.673469387755102,0.5076923076923077,0.34507042253521125,0.2323943661971831,0.5704225352112676,0.5786701777485188,9,5,0.5492957746478873,2
0.17857142857142858,0.9517543859649122,0.47619047619047594,0.8250950570342205,0.47619047619047616,0.17857142857142858,0.2597402597402597,0.19718309859154928,0.035211267605633804,0.07394366197183098,0.5651629072681704,9,5,0.7992957746478873,3
0,0.9888888888888889,0,0.9501779359430604,0,0,NA,0.04929577464788732,0,0.01056338028169014,0.49444444444444446,9,5,0.9401408450704225,4
0,1,NA,0.9859154929577465,NA,0,NA,0.014084507042253521,0,0,0.5,9,5,0.9859154929577465,5
0,1,NA,0.8540145985401459,NA,0,NA,0.145985401459854,0,0,0.5,10,1,0.8540145985401459,0
0.4153846153846154,0.6746411483253588,0.28421052631578947,0.787709497206704,0.28421052631578947,0.4153846153846154,0.3375,0.23722627737226276,0.09854014598540146,0.3467153284671533,0.5450128818549871,10,1,0.6131386861313869,1
0.631578947368421,0.43575418994413406,0.3726708074534162,0.6902654867256637,0.37267080745341613,0.631578947368421,0.46874999999999994,0.3467153284671533,0.21897810218978103,0.5875912408759124,0.5336665686562776,10,1,0.5036496350364963,2
0.125,0.9587155963302753,0.4375000000000001,0.810077519379845,0.4375,0.125,0.19444444444444445,0.20437956204379562,0.025547445255474453,0.058394160583941604,0.5418577981651376,10,1,0.7883211678832117,3
0,0.9923076923076923,0,0.9485294117647058,0,0,NA,0.051094890510948905,0,0.0072992700729927005,0.49615384615384617,10,1,0.9416058394160584,4
0,1,NA,0.9854014598540146,NA,0,NA,0.014598540145985401,0,0,0.5,10,1,0.9854014598540146,5
0,1,NA,0.8346456692913385,NA,0,NA,0.16535433070866143,0,0,0.5,10,2,0.8346456692913385,0
0.4,0.6482412060301508,0.23913043478260876,0.7962962962962963,0.2391304347826087,0.4,0.2993197278911564,0.21653543307086615,0.08661417322834646,0.36220472440944884,0.5241206030150753,10,2,0.594488188976378,1
0.6170212765957447,0.45625,0.4,0.6697247706422018,0.4,0.6170212765957447,0.4853556485355649,0.3700787401574803,0.2283464566929134,0.5708661417322834,0.5366356382978723,10,2,0.515748031496063,2
0.10638297872340426,0.9468599033816425,0.31249999999999994,0.823529411764706,0.3125,0.10638297872340426,0.15873015873015872,0.18503937007874016,0.01968503937007874,0.06299212598425197,0.5266214410525234,10,2,0.7913385826771653,3
0,0.9958677685950413,0,0.9525691699604742,0,0,NA,0.047244094488188976,0,0.003937007874015748,0.49793388429752067,10,2,0.9488188976377953,4
0,1,NA,0.984251968503937,NA,0,NA,0.015748031496062992,0,0,0.5,10,2,0.984251968503937,5
0,1,NA,0.8185053380782918,NA,0,NA,0.18149466192170818,0,0,0.5,10,3,0.8185053380782918,0
0.375,0.6589861751152074,0.2448979591836735,0.7814207650273224,0.24489795918367346,0.375,0.2962962962962962,0.2277580071174377,0.08540925266903915,0.3487544483985765,0.5169930875576036,10,3,0.594306049822064,1
0.6391752577319587,0.44565217391304346,0.3780487804878048,0.7008547008547009,0.3780487804878049,0.6391752577319587,0.4750957854406131,0.34519572953736655,0.2206405693950178,0.5836298932384342,0.5424137158225011,10,3,0.5124555160142349,2
0.13725490196078433,0.9565217391304348,0.41176470588235314,0.8333333333333333,0.4117647058823529,0.13725490196078433,0.20588235294117646,0.18149466192170818,0.02491103202846975,0.060498220640569395,0.5468883205456095,10,3,0.807829181494662,3
0,0.9925093632958801,0,0.949820788530466,0,0,NA,0.0498220640569395,0,0.0071174377224199285,0.49625468164794007,10,3,0.9430604982206406,4
0,1,NA,0.9857651245551602,NA,0,NA,0.014234875444839857,0,0,0.5,10,3,0.9857651245551602,5
0,1,NA,0.835820895522388,NA,0,NA,0.16417910447761194,0,0,0.5,10,4,0.835820895522388,0
0.45901639344262296,0.6376811594202898,0.2718446601941747,0.7999999999999999,0.27184466019417475,0.45901639344262296,0.34146341463414637,0.22761194029850745,0.1044776119402985,0.3843283582089552,0.5483487764314564,10,4,0.5970149253731343,1
0.6060606060606061,0.47928994082840237,0.4054054054054054,0.675,0.40540540540540543,0.6060606060606061,0.48582995951417013,0.3694029850746269,0.22388059701492538,0.5522388059701493,0.5426752734445042,10,4,0.5261194029850746,2
0.1320754716981132,0.958139534883721,0.43750000000000006,0.8174603174603174,0.4375,0.1320754716981132,0.2028985507246377,0.19776119402985073,0.026119402985074626,0.05970149253731343,0.5451075032909171,10,4,0.7947761194029851,3
0,0.9961240310077519,0,0.9625468164794008,0,0,NA,0.03731343283582089,0,0.0037313432835820895,0.49806201550387597,10,4,0.9589552238805971,4
0,1,NA,0.996268656716418,NA,0,NA,0.0037313432835820895,0,0,0.5,10,4,0.996268656716418,5
0,1,NA,0.8290909090909091,NA,0,NA,0.1709090909090909,0,0,0.5,10,5,0.8290909090909091,0
0.36507936507936506,0.6745283018867925,0.25000000000000006,0.7814207650273224,0.25,0.36507936507936506,0.2967741935483871,0.2290909090909091,0.08363636363636363,0.33454545454545453,0.5198038334830788,10,5,0.6036363636363636,1
0.6464646464646465,0.42045454545454547,0.3855421686746987,0.6788990825688074,0.3855421686746988,0.6464646464646465,0.4830188679245283,0.36,0.23272727272727273,0.6036363636363636,0.533459595959596,10,5,0.5018181818181818,2
0.11320754716981132,0.9594594594594594,0.39999999999999986,0.8192307692307692,0.4,0.11320754716981132,0.17647058823529413,0.19272727272727272,0.02181818181818182,0.05454545454545454,0.5363335033146354,10,5,0.7963636363636364,3
0,0.9924528301886792,0,0.9633699633699634,0,0,NA,0.03636363636363636,0,0.007272727272727273,0.4962264150943396,10,5,0.9563636363636363,4
0,1,NA,0.9890909090909091,NA,0,NA,0.01090909090909091,0,0,0.5,10,5,0.9890909090909091,5
