Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,iteration,fold
0.69140625,0.037319116527037316,0.6308858119378596,0.7474301484246395,0.69140625,0.530384949499931,3.390700049034774e-15,5,4
0.6895306859205776,0.007002917882451017,0.6314185077091563,0.7435331042983052,0.7003610108303249,0.6793433769243623,3.495958140551375e-15,5,5
0.7056603773584905,0.04047906415374648,0.6468115440990011,0.7598417478813313,0.7056603773584905,0.5305231093081614,5.597059622204895e-15,6,1
0.7266187050359713,0.051450121217563004,0.670191325685044,0.7781425635388917,0.7230215827338129,0.4772543947297731,2.475656571654043e-15,6,2
0.6909090909090909,0.019875047171789107,0.6326246988425406,0.7450230702477016,0.6945454545454546,0.5810149563958573,1.6744445918869546e-16,6,3
0.688212927756654,0.018031144704489546,0.6284325027981293,0.7436917779109862,0.688212927756654,0.5298383840081106,1.843910371096955e-17,6,4
0.6937269372693727,0.027245599619426818,0.6350952497915857,0.7480628040239716,0.6937269372693727,0.5296370116330331,7.299272066725754e-17,6,5
0.6840148698884758,0.014991599534743187,0.6247926464395843,0.7391272706319735,0.6951672862453532,0.6809026065996803,3.1363158340077454e-14,7,1
0.7054545454545454,0.04255319148936155,0.6477452807620939,0.758673154259419,0.7090909090909091,0.5823810291477991,4.170757476955318e-14,7,2
0.6956521739130435,-0.01390711099448955,0.6376600964846985,0.7493852004307855,0.7137681159420289,0.7693694540828604,5.131975345652027e-14,7,3
0.6793893129770993,0.028773168578993764,0.6191717483151152,0.7354923477037524,0.6870229007633588,0.6332107432428988,5.131975345652027e-14,7,4
0.6962962962962963,0.03073286052009464,0.6376492921529706,0.7505737182733783,0.7,0.5822493765589221,4.482617364132078e-15,7,5
0.7022900763358778,0.026115135341212257,0.6429420324834939,0.7569944049146837,0.7175572519083969,0.7335537823900365,2.3823484154338412e-11,8,1
0.6942446043165468,0.0837533927879023,0.6364200699084991,0.747871822536199,0.6834532374100719,0.3763129765467341,1.0035255140213882e-15,8,2
0.6985294117647058,0.07705040139038294,0.6401997356734903,0.7524724057039032,0.6948529411764706,0.4771603731672036,1.3730454524896277e-13,8,3
0.7034220532319392,0.05325826103009041,0.6442412048612812,0.7579510151038108,0.7072243346007605,0.5840176107994821,9.795838596362344e-13,8,4
0.6931407942238267,0.026382169292477813,0.6351636398573679,0.746929361449634,0.703971119133574,0.6799660924844715,1.6356286804588914e-13,8,5
